"","nGroupT","nGroupC","ef","rho","propC","sampleSize","iteration","cor","coef","se","pval"
"514",6,2,0,0.3,0.3,10,9,0.374623715121365,0.0862649573968963,0.125728219745924,0.492635878924778
"515",6,2,0,0.35,0.3,10,9,0.321274675928027,-0.156301750508525,0.167811653650801,0.351640601240556
"516",6,2,0,0.4,0.3,10,9,0.391867784104497,0.410905987741633,0.184990120913268,0.0263352476537552
"517",6,2,0,0.3,0.35,10,9,0.298804524352721,-0.11163991205854,0.20918052398963,0.593548227897653
"518",6,2,0,0.35,0.35,10,9,0.279467898413458,-0.172679226405117,0.141726346150955,0.223072417146295
"519",6,2,0,0.4,0.35,10,9,0.318010507917342,-0.0214141715139613,0.154383639767875,0.889681276916513
"520",6,2,0,0.3,0.4,10,9,0.226116815094567,-0.0563267601192665,0.142245094112924,0.692116941773755
"521",6,2,0,0.35,0.4,10,9,0.229182440188387,0.264193473365943,0.122613060652611,0.0311858851828347
"522",6,2,0,0.4,0.4,10,9,0.467389019865049,-0.121537068471786,0.162649882019313,0.454924006672091
"523",6,2,0,0.3,0.3,12,9,0.292269838997969,0.25241939356977,0.130732405220587,0.0535065927567353
"524",6,2,0,0.35,0.3,12,9,0.361119564007086,-0.174527983465908,0.140322193716605,0.213585671284377
"525",6,2,0,0.4,0.3,12,9,0.336587623555443,-0.0894271131497124,0.101310554391673,0.377396852283443
"526",6,2,0,0.3,0.35,12,9,0.382885047960843,0.158385547379089,0.18361440184234,0.38835813624409
"527",6,2,0,0.35,0.35,12,9,0.306552817184782,-0.25931312417475,0.103375632519928,0.0121260405940736
"528",6,2,0,0.4,0.35,12,9,0.400983712352078,-0.18098090902665,0.137226750569446,0.187220704671374
"529",6,2,0,0.3,0.4,12,9,0.329825183844318,-0.00155554482266984,0.175970378176525,0.992946943420921
"530",6,2,0,0.35,0.4,12,9,0.206239467608206,0.405191192411291,0.138278468042571,0.00338683790942017
"531",6,2,0,0.4,0.4,12,9,0.44551605043691,-0.033757131156251,0.152538279841524,0.8248567581469
"532",6,2,0,0.3,0.3,14,9,0.375102295436076,-0.00927523345508252,0.0964963024974181,0.923425194235125
"533",6,2,0,0.35,0.3,14,9,0.333937513097128,-0.212259911989365,0.106385126151243,0.0460207551206366
"534",6,2,0,0.4,0.3,14,9,0.510770372668669,0.0946377913840646,0.0977289577097468,0.332859613461181
"535",6,2,0,0.3,0.35,14,9,0.390308070021623,0.131284772378693,0.164197352522372,0.423968816146864
"536",6,2,0,0.35,0.35,14,9,0.296380832111641,0.153035349681604,0.130393160282145,0.240537036408594
"537",6,2,0,0.4,0.35,14,9,0.32724578336619,-0.212764826413935,0.169029224146085,0.208122161887618
"538",6,2,0,0.3,0.4,14,9,0.376236711272325,0.0807164593040517,0.138753855604922,0.560752547604684
"539",6,2,0,0.35,0.4,14,9,0.371147661167918,0.0342110007378391,0.128656063119704,0.790308122353873
"540",6,2,0,0.4,0.4,14,9,0.320480981607296,0.109002431952438,0.0659061872213971,0.0981472501855132
"541",6,2,0,0.3,0.3,16,9,0.280506298450797,0.269569692128816,0.124625457132381,0.0305381998950639
"542",6,2,0,0.35,0.3,16,9,0.365076058527306,-0.15240350603106,0.162556949046115,0.348481288298833
"543",6,2,0,0.4,0.3,16,9,0.421423335851641,-0.218562396414139,0.112405456017692,0.0518459177816582
"544",6,2,0,0.3,0.35,16,9,0.331033226678614,0.134117701648578,0.0807964046746991,0.0969252344378932
"545",6,2,0,0.35,0.35,16,9,0.229568648190299,0.259419987335689,0.189591412126396,0.171214794259269
"546",6,2,0,0.4,0.35,16,9,0.365642422615713,0.0682217008082753,0.151853703426322,0.653244555742523
"547",6,2,0,0.3,0.4,16,9,0.334667539563546,-0.156413252836576,0.118777651665876,0.187886362465867
"548",6,2,0,0.35,0.4,16,9,0.340759661902976,-0.0859224695412808,0.109041443953512,0.430708444619259
"549",6,2,0,0.4,0.4,16,9,0.28100969035474,-0.115315039451696,0.0909056313791798,0.204614558905944
"550",6,2,0,0.3,0.3,18,9,0.190252137795386,0.185195015365139,0.0541536943571434,0.00062666291563159
"551",6,2,0,0.35,0.3,18,9,0.4370421027617,-0.0979565334748083,0.0911615816455071,0.282581869286405
"552",6,2,0,0.4,0.3,18,9,0.527576052134608,-0.252017338681444,0.130285235259593,0.0530700210459669
"553",6,2,0,0.3,0.35,18,9,0.26678090969913,-0.0332360027214427,0.129134266605595,0.796888876567645
"554",6,2,0,0.35,0.35,18,9,0.387105556639841,-0.0638185622704581,0.149581461161133,0.669636066595083
"555",6,2,0,0.4,0.35,18,9,0.4130004327548,0.0768320063039325,0.129481109249109,0.552924257391447
"556",6,2,0,0.3,0.4,18,9,0.388117168899769,0.0842300048985654,0.188486766689059,0.654965388164275
"557",6,2,0,0.35,0.4,18,9,0.27765979791815,0.146176428324698,0.0963451895297637,0.12921224901566
"558",6,2,0,0.4,0.4,18,9,0.433173362547272,-0.090622926587991,0.081600023179437,0.266751429755376
"559",6,2,0,0.3,0.3,20,9,0.356108882581941,0.160477199150208,0.144109934731072,0.265461620247043
"560",6,2,0,0.35,0.3,20,9,0.306848048110753,0.131461407604039,0.0806942358241383,0.103285482726573
"561",6,2,0,0.4,0.3,20,9,0.358186115278877,0.0454989716400465,0.0773174552881653,0.556217136028395
"562",6,2,0,0.3,0.35,20,9,0.117132405316547,-0.0241193407687237,0.178218732090877,0.8923465315847
"563",6,2,0,0.35,0.35,20,9,0.376010205352875,-0.0715925881621837,0.137260239891746,0.601960801387546
"564",6,2,0,0.4,0.35,20,9,0.341928893013119,-0.350945032603136,0.116287152266304,0.00254518178070817
"565",6,2,0,0.3,0.4,20,9,0.337379936339657,0.00218703652877372,0.206700001248542,0.991557957857478
"566",6,2,0,0.35,0.4,20,9,0.326214241486938,-0.0348712269656213,0.110373229515392,0.752048677082059
"567",6,2,0,0.4,0.4,20,9,0.414039529596109,0.16438226694637,0.0943434407441066,0.0814417087590343
"568",6,2,0,0.3,0.3,8,10,0.428472033385429,0.0363835939008896,0.187631093876359,0.846246151102829
"569",6,2,0,0.35,0.3,8,10,0.347925431349618,-0.0456683553907684,0.132290162729492,0.729933840265065
"570",6,2,0,0.4,0.3,8,10,0.342175505070643,-0.462784948778615,0.164830899237066,0.00499068066396805
"571",6,2,0,0.3,0.35,8,10,0.275972923755999,0.172759353372055,0.182648593392416,0.344221799651915
"572",6,2,0,0.35,0.35,8,10,0.346879270625341,-0.0470335159989048,0.172015234405214,0.784525418034881
"573",6,2,0,0.4,0.35,8,10,0.426200429402226,-0.0644266063347265,0.223837184203637,0.773478412320977
"574",6,2,0,0.3,0.4,8,10,0.272340846966479,0.288165976861904,0.324403792796746,0.374382569710358
"575",6,2,0,0.35,0.4,8,10,0.262890367326756,-0.199699821605243,0.126727287977742,0.115066515711715
"576",6,2,0,0.4,0.4,8,10,0.33433614654208,-0.123083993837816,0.181924401445404,0.498680906489064
"577",6,2,0,0.3,0.3,10,10,0.38516622598677,0.000303968526349507,0.0836569905534568,0.997100884709407
"578",6,2,0,0.35,0.3,10,10,0.41839576687469,0.270539796686225,0.144284134631981,0.0607860072601038
"579",6,2,0,0.4,0.3,10,10,0.347900354410577,-0.182185868099218,0.106301168427866,0.0865534945594745
"580",6,2,0,0.3,0.35,10,10,0.300836667352416,0.229839382452005,0.123550621869182,0.0628451987738668
"581",6,2,0,0.35,0.35,10,10,0.409488958944523,-0.0819387059140051,0.137075165942442,0.549996896644219
"582",6,2,0,0.4,0.35,10,10,0.567690782395463,-0.152896027287558,0.0973070590671213,0.11611907657001
"583",6,2,0,0.3,0.4,10,10,0.307156919544423,-0.118026139939464,0.171563433885819,0.491487661612681
"584",6,2,0,0.35,0.4,10,10,0.277982206334213,-0.0950222804836138,0.201350860395511,0.636981118073522
"585",6,2,0,0.4,0.4,10,10,0.394845204931257,-0.215012217994157,0.186547982035276,0.249081176491434
"586",6,2,0,0.3,0.3,12,10,0.312682103666122,-0.151277953699407,0.131311099621039,0.249297394113952
"587",6,2,0,0.35,0.3,12,10,0.452524595017066,0.183518090768286,0.111762846171533,0.100583519134444
"588",6,2,0,0.4,0.3,12,10,0.315699530826305,0.288657157096385,0.090362191948061,0.00140099414606959
"589",6,2,0,0.3,0.35,12,10,0.349448192517126,0.0380049184548557,0.0794429785903317,0.632370930556249
"590",6,2,0,0.35,0.35,12,10,0.265635245743345,-0.00886094378487945,0.110412558452517,0.93603600407056
"591",6,2,0,0.4,0.35,12,10,0.411101012312085,-0.424041537858634,0.165569711727647,0.0104339596066992
"592",6,2,0,0.3,0.4,12,10,0.289386982446595,-0.0909771025384936,0.102661322274994,0.375516907649386
"593",6,2,0,0.35,0.4,12,10,0.303465125881447,-0.137070544868219,0.12035323617944,0.254744019304857
"594",6,2,0,0.4,0.4,12,10,0.341850578932543,0.0706462073666883,0.0948534305093383,0.456396635889081
"595",6,2,0,0.3,0.3,14,10,0.342655552564099,-0.022083286013296,0.0725651879114487,0.76088150572973
"596",6,2,0,0.35,0.3,14,10,0.308931449873244,-0.0978541812103941,0.107358171410611,0.362045682352443
"597",6,2,0,0.4,0.3,14,10,0.355556702697476,0.133850174986767,0.122050453046055,0.27278171739681
"598",6,2,0,0.3,0.35,14,10,0.434293436282543,0.00874032369478916,0.153669453551835,0.954642832896435
"599",6,2,0,0.35,0.35,14,10,0.410690704685365,-0.238905644075823,0.137846251559126,0.0830723459581854
"600",6,2,0,0.4,0.35,14,10,0.35243163886884,0.02555389444833,0.0934492504490985,0.784505702723299
"601",6,2,0,0.3,0.4,14,10,0.316838559742964,-0.0887226740014067,0.14904278474094,0.551654147213043
"602",6,2,0,0.35,0.4,14,10,0.371940607132155,-0.257790754371316,0.137292087552699,0.0604248073514612
"603",6,2,0,0.4,0.4,14,10,0.221572415566097,-0.0101426530353115,0.0871499194605453,0.907350063089816
"604",6,2,0,0.3,0.3,16,10,0.38025880185226,0.0224347898419555,0.161903265166079,0.88979066182984
"605",6,2,0,0.35,0.3,16,10,0.365891190476035,-0.109625163467856,0.177819225291739,0.537566015008994
"606",6,2,0,0.4,0.3,16,10,0.399859853574419,-0.277122883100789,0.0847155454526054,0.00107085927284059
"607",6,2,0,0.3,0.35,16,10,0.351913510075961,-0.140743703485299,0.10642730701946,0.186021752867977
"608",6,2,0,0.35,0.35,16,10,0.48754703819423,-0.00542521002615981,0.124148945300597,0.965144174119373
"609",6,2,0,0.4,0.35,16,10,0.5104170870536,0.0909235232284584,0.110972938180482,0.41259782265725
"610",6,2,0,0.3,0.4,16,10,0.257327394166646,0.0436027037401761,0.114193919058148,0.702587207518088
"611",6,2,0,0.35,0.4,16,10,0.364151273854383,-0.0442739577842166,0.120596677801366,0.713526383409441
"612",6,2,0,0.4,0.4,16,10,0.369181132244742,-0.0578790978173895,0.160951337071406,0.71914165056897
"613",6,2,0,0.3,0.3,18,10,0.325864606009361,0.0221894100295197,0.0926298302753047,0.810679681243055
"614",6,2,0,0.35,0.3,18,10,0.343689500100243,-0.106708645445661,0.0832010716919784,0.199653522841837
"615",6,2,0,0.4,0.3,18,10,0.532911832700202,-0.105147951854309,0.122035240799736,0.388896897567843
"616",6,2,0,0.3,0.35,18,10,0.299877234790914,-0.0629134629038717,0.118850894915811,0.596564183901389
"617",6,2,0,0.35,0.35,18,10,0.392314184757585,-0.010867001219184,0.0880967752813405,0.901827576034621
"618",6,2,0,0.4,0.35,18,10,0.406465916316794,-0.0373642516884281,0.152116288293513,0.805969031400628
"619",6,2,0,0.3,0.4,18,10,0.3286486311062,0.0366410338846066,0.122524911299058,0.76490214994985
"620",6,2,0,0.35,0.4,18,10,0.346657795776686,-0.16031444892466,0.0978933203742084,0.101495893116529
"621",6,2,0,0.4,0.4,18,10,0.233162084957882,-0.0615426254220077,0.081347054693226,0.449323107514812
"622",6,2,0,0.3,0.3,20,10,0.346601452610867,0.00794171005519217,0.129293630948477,0.951021674298673
"623",6,2,0,0.35,0.3,20,10,0.150134704992964,0.00430981590124002,0.106350156960118,0.967674757772944
"624",6,2,0,0.4,0.3,20,10,0.354753252499689,0.246105797530258,0.0621497403489129,7.49860010657079e-05
"625",6,2,0,0.3,0.35,20,10,0.245462393536567,-0.0782378175286564,0.100692603256776,0.437160734375329
"626",6,2,0,0.35,0.35,20,10,0.321052155727044,-0.0673582044042642,0.146671622477154,0.646058262698059
"627",6,2,0,0.4,0.35,20,10,0.459837729566039,0.139344602413635,0.0787299872505154,0.0767429586003066
"628",6,2,0,0.3,0.4,20,10,0.379827476491588,-0.0333423581531036,0.0742372044137573,0.65333591226912
"629",6,2,0,0.35,0.4,20,10,0.351768034711611,-0.00998997163078008,0.0850902963090522,0.906539630581259
"630",6,2,0,0.4,0.4,20,10,0.416723408726693,-0.111582496571501,0.0670400913040988,0.0960296347223196
